_corrupt_record,content_duration,course_id,course_title,is_paid,level,num_lectures,num_reviews,num_subscribers,price,published_timestamp,subject,url
,0.7166666666666667,615602,Valuation of Goodwill for CA / CFA / CMA Exams,True,All Levels,9.0,0,1509,20.0,2015-09-23T17:16:11Z,Business Finance,https://www.udemy.com/valuation-of-goodwill/
,1.5,235112,Forex - Catch the Big Market Moves in Forex,True,Intermediate Level,14.0,25,212,20.0,2014-06-02T06:52:58Z,Business Finance,https://www.udemy.com/how-to-catch-the-big-market-moves-in-forex/
,1.0,551910,SEASON 2 MQL4 Tutorial Bootcamp - Metatrader4 Trading Robots,True,All Levels,34.0,18,462,25.0,2015-07-16T00:34:53Z,Business Finance,https://www.udemy.com/mql4-tutorial-bootcamp-metatrader4-trading-robots-expert-advisors-mt4/
,2.5,1051430,Intermediate Accounting 1: Easy. Fast. Simple!,True,Intermediate Level,35.0,12,90,200.0,2016-12-29T17:21:35Z,Business Finance,https://www.udemy.com/intermediateaccounting/
,2.0,828596,Global Macro Investing - Take Control Of The World's Markets,True,Intermediate Level,27.0,41,153,30.0,2016-05-16T21:50:20Z,Business Finance,https://www.udemy.com/global-macro-trading-take-control-of-the-worlds-markets/
,3.5,258894,How to Read a Balance Sheet,True,Beginner Level,64.0,21,1055,50.0,2014-07-11T11:40:35Z,Business Finance,https://www.udemy.com/how-to-read-balance-sheet/
,2.5,138560,Credit Repair from a Financial Institution,True,All Levels,9.0,13,157,20.0,2014-01-14T23:22:43Z,Business Finance,https://www.udemy.com/credit-repair-from-a-financial-institution/
,2.5,689868,The Binary Institute -  Binary Options Trading Course,True,All Levels,12.0,25,103,200.0,2015-12-14T18:27:08Z,Business Finance,https://www.udemy.com/the-binary-institute-binary-options-trading-course/
,2.0,1020244,Mental Models For Wall Street - Become A Better Trader,False,All Levels,35.0,50,1067,0.0,2016-12-14T21:53:28Z,Business Finance,https://www.udemy.com/mental-models-for-wall-street/
,1.5,858764,株式投資に向く性格に変えるための心理学を学ぶ,True,All Levels,28.0,11,58,20.0,2016-06-14T15:53:31Z,Business Finance,https://www.udemy.com/jun-sakai-trading-course2/
,4.5,941310,Matemática Financeira com HP12C e MS Excel,True,Beginner Level,30.0,17,74,20.0,2016-10-12T13:50:11Z,Business Finance,https://www.udemy.com/matematica-financeira-com-hp12-e-ms-excel/
,1.0,1214144,¡Triunfar en La Bolsa de Valores No Requiere de Experiencia!,False,Beginner Level,6.0,7,338,0.0,2017-05-30T14:30:12Z,Business Finance,https://www.udemy.com/triunfar-en-la-bolsa-de-valores-no-requiere-de-experiencia/
,1.0,492344,Cómo Crear Políticas Contables bajo NIIF para PYMES,True,All Levels,6.0,5,27,20.0,2015-08-25T16:18:04Z,Business Finance,https://www.udemy.com/como-crear-politicas-contables-bajo-niif-para-pymes/
,6.0,815672,Finanzas Personales para Vivir Libre de Deudas,True,Beginner Level,77.0,13,76,75.0,2016-04-27T17:01:52Z,Business Finance,https://www.udemy.com/finanzas-personales-para-vivir-libre-de-deudas/
,2.0,376712,Finanzas personales: Logrando la Libertad Financiera,True,Beginner Level,12.0,5,27,30.0,2015-01-09T15:35:12Z,Business Finance,https://www.udemy.com/finanzas-personales-logrando-la-libertad-financiera/
,2.5,869716,株式投資で本当のテクニカル分析ができるようになる,True,Intermediate Level,45.0,10,68,20.0,2016-07-01T19:53:20Z,Business Finance,https://www.udemy.com/jun-sakai-trading-course4/
,2.0,754156,Aktiver Vermögensaufbau mit ETF,True,Beginner Level,33.0,18,112,20.0,2016-02-22T15:20:36Z,Business Finance,https://www.udemy.com/aktiver-vermoegensaufbau/
,1.5,709816,Socorro! Preciso Organizar as Minhas Finanças!,True,All Levels,37.0,17,72,20.0,2016-01-08T18:06:39Z,Business Finance,https://www.udemy.com/socorro-preciso-organizar-as-minhas-financas/
,1.5,680046,Curso Completo de Opciones Binarias: Estrategias 90% Acierto,True,All Levels,26.0,16,335,145.0,2015-12-16T16:51:50Z,Business Finance,https://www.udemy.com/opciones-binarias-gana-dinero-trading-de-opciones-binarias/
,3.5,1138162,Le basi del Trading,True,All Levels,18.0,5,22,200.0,2017-03-11T00:58:58Z,Business Finance,https://www.udemy.com/le-basi-del-trading/
,3.0,829182,【個人事業主向け】青色申告の記帳を自力で行うための複式簿記の基本,True,Beginner Level,37.0,3,41,30.0,2016-05-25T16:12:15Z,Business Finance,https://www.udemy.com/aoirokojin/
,7.5,1163242,Profit and Loss Account for bankers and credit analysts,True,Beginner Level,31.0,0,1,20.0,2017-04-23T22:07:02Z,Business Finance,https://www.udemy.com/profit-and-loss-account-for-bankers-and-credit-analysts/
,3.0,46933,Business Accounts For Managers,True,Beginner Level,23.0,0,16,30.0,2013-04-23T13:07:51Z,Business Finance,https://www.udemy.com/business-accounts-for-managers/
,1.0,954842,Black Scholes Option Pricing Model,True,Beginner Level,10.0,0,3,25.0,2017-05-03T16:42:34Z,Business Finance,https://www.udemy.com/black-scholes-option-pricing-model/
,1.0,868112,Chief Wealth Officer,True,Beginner Level,7.0,0,4,45.0,2016-06-03T22:38:05Z,Business Finance,https://www.udemy.com/chief-wealth-officer/
,31.5,1056242,Practical Accounts Training A,True,Intermediate Level,127.0,0,2,35.0,2017-01-18T18:52:11Z,Business Finance,https://www.udemy.com/mobile-practical-accounts-training-a/
,0.5333333333333333,113712,International Trade and New Geographic Economy,True,All Levels,6.0,1,12,20.0,2013-12-05T20:10:14Z,Business Finance,https://www.udemy.com/international-trade-and-new-geographic-economy/
,1.5,146454,2. Principles of Simple Interest - advanced problems,True,Intermediate Level,12.0,1,10,20.0,2014-01-20T21:56:35Z,Business Finance,https://www.udemy.com/principles-of-simple-interest-advanced-problems/
,1.5,56926,School of Raising Capital: Agile Financial Modeling,True,All Levels,11.0,1,12,20.0,2013-06-28T16:41:04Z,Business Finance,https://www.udemy.com/agilefinancialmodeling/
,2.0,589778,How to Read Financial Statements,True,Beginner Level,59.0,2,5,20.0,2015-08-23T20:13:45Z,Business Finance,https://www.udemy.com/how-to-read-financial-statements/
,3.0,1113702,"Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep",True,All Levels,13.0,0,1,20.0,2017-03-27T19:59:34Z,Business Finance,https://www.udemy.com/intro-to-asset-backed-securities-cfa-level-i-2017-prep/
,4.5,1072220,Reach Your Personal Financial Goals the Easy Way (2017 UK),True,All Levels,59.0,0,2,95.0,2017-05-22T23:58:16Z,Business Finance,https://www.udemy.com/reach-your-personal-financial-goals-the-easy-way-2017-uk/
,1.5,101038,Bitesize Bookkeeping for busy people,True,Beginner Level,13.0,0,9,20.0,2015-03-29T18:18:33Z,Business Finance,https://www.udemy.com/bitesize-bookkeeping-for-busy-people/
,1.5,417088,Do Your Own Accounts,True,All Levels,13.0,2,42,35.0,2015-02-13T09:56:58Z,Business Finance,https://www.udemy.com/doyourownaccounts/
,4.0,258954,CFA Level 1 - Derivatives,True,All Levels,25.0,6,110,30.0,2014-07-21T10:31:02Z,Business Finance,https://www.udemy.com/cfa-exam/
,1.0,298044,Accounting for everyone! ,True,Beginner Level,14.0,2,420,35.0,2014-11-19T00:34:25Z,Business Finance,https://www.udemy.com/accounting-for-everyone/
,10.0,593962,Stock Fundamental Analysis with Excel,True,All Levels,50.0,13,206,50.0,2015-09-15T21:56:38Z,Business Finance,https://www.udemy.com/stock-fundamental-analysis-with-excel/
,1.5,941520,Financial Accounting For Beginners,True,All Levels,22.0,3,164,60.0,2016-09-25T18:41:49Z,Business Finance,https://www.udemy.com/financial-accounting-for-beginners/
,1.0,64173,Trading: How Transformative Learning Drives Expertise,True,All Levels,16.0,2,69,30.0,2013-07-15T17:20:29Z,Business Finance,https://www.udemy.com/trading-how-transformative-learning-drives-expertise/
,2.5,371828,Manual Bookkeeping,True,Intermediate Level,26.0,2,28,20.0,2015-07-24T20:42:34Z,Business Finance,https://www.udemy.com/manual-bookkeeping/
,0.6333333333333333,974954,Numeracy skills in business and everyday life:Think and Deal,True,Beginner Level,15.0,4,90,20.0,2016-10-11T19:36:43Z,Business Finance,https://www.udemy.com/numeracy-skills-in-business-and-everyday-life-think-and-deal/
,1.5,818572,Financial Modelling in Excel Step by Step,True,Intermediate Level,17.0,2,13,20.0,2016-05-05T16:50:07Z,Business Finance,https://www.udemy.com/financial-modelling-course-using-excel/
,1.0,115752,Straight From Business School: Create Financial Statements,True,Beginner Level,5.0,2,31,20.0,2013-11-28T01:07:56Z,Business Finance,https://www.udemy.com/straight-from-business-school-create-financial-statements/
,0.5166666666666666,731150,How To Pay Less Tax (UK version),True,All Levels,98.0,2,13,50.0,2016-01-19T18:20:04Z,Business Finance,https://www.udemy.com/paylesstax/
,2.0,627772,Interpreting financial statements,False,All Levels,54.0,111,2119,0.0,2015-10-28T18:25:41Z,Business Finance,https://www.udemy.com/financial-statements-focused-on-cash-flows/
,3.0,850726,Forex trading with binary options,True,All Levels,21.0,28,136,25.0,2016-05-16T21:40:10Z,Business Finance,https://www.udemy.com/forex-trading-with-binary-options/
,3.0,136244,Triple P Trading Course,True,All Levels,16.0,15,797,20.0,2013-12-24T04:53:53Z,Business Finance,https://www.udemy.com/triple-p-trading-course/
,29.5,485889,Cost Accounting - A Comprehensive Study,True,All Levels,286.0,43,503,180.0,2015-04-26T23:46:55Z,Business Finance,https://www.udemy.com/cost-accounting-a-comprehensive-study/
,2.5,507778,How to become a successful day trader,True,All Levels,27.0,6,1150,95.0,2015-05-25T23:32:56Z,Business Finance,https://www.udemy.com/a-successful-day-trader/
,2.0,422918,Essentials of Finance and Investment in 2 hours,True,Beginner Level,14.0,6,1403,20.0,2015-06-01T21:48:13Z,Business Finance,https://www.udemy.com/finance-hien-minh-luu/
,6.5,362530,Public Speaking: You Can Give Great Financial Presentations,True,All Levels,23.0,6,916,20.0,2014-12-11T06:00:27Z,Business Finance,https://www.udemy.com/how-to-give-financial-presentations/
,1.0,579642,Professional Trading - Consistent Profits with Low Risk!,True,All Levels,27.0,5,627,20.0,2015-10-17T05:44:17Z,Business Finance,https://www.udemy.com/professional-trading-consistent-profits-with-low-risk/
,2.0,1022796,Trading for winning,True,All Levels,27.0,7,168,200.0,2017-01-23T05:18:48Z,Business Finance,https://www.udemy.com/charting-for-beginners-for-dummies-newbies-technical-analysis/
,1.0,793084,Succeed in Stocks Even if you Don't Know Where to Start,False,Beginner Level,10.0,20,2554,0.0,2017-03-09T04:55:24Z,Business Finance,https://www.udemy.com/succeed-in-stocks-even-if-you-dont-know-where-to-start/
,2.0,881062,Options Basics & Trading With Small Capital! - Level 1,True,Beginner Level,19.0,17,120,30.0,2016-07-26T20:26:58Z,Business Finance,https://www.udemy.com/options-basics-trading-with-small-capital/
,2.5,838260,Forex trading Basic to advance Professional Level course,True,All Levels,28.0,13,750,20.0,2016-05-05T19:34:08Z,Business Finance,https://www.udemy.com/forex-trading-basic-to-advance-professional-level-course/
,2.0,380542,Day Trading in Stocks: Strategies for Beginner Investors,True,All Levels,9.0,19,217,50.0,2015-01-08T17:52:16Z,Business Finance,https://www.udemy.com/day-trading-in-stocks-strategies-for-beginner-investors/
,1.0,772480,Learn to Trade Forex Big U-Turn Trade,True,Beginner Level,12.0,13,106,50.0,2016-02-24T18:44:24Z,Business Finance,https://www.udemy.com/learn-to-trade-forex-big-u-turn-trade/
,3.0,576906,"Technical Analysis Primer for trading Stocks, Bonds & Forex",True,Beginner Level,36.0,4,397,50.0,2015-11-23T19:16:33Z,Business Finance,https://www.udemy.com/technical-analysis-made-easy/
,1.0,410196,DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise,True,All Levels,8.0,3,44,20.0,2015-03-26T18:20:18Z,Business Finance,https://www.udemy.com/diy-reduce-unpaid-federal-tax-thru-irs-offer-in-compromise/
,1.0,581662,Stock Trading with this Strategy,True,All Levels,6.0,3,30,50.0,2015-08-13T21:52:16Z,Business Finance,https://www.udemy.com/stock-trading-with-this-strategy/
,1.0,1088102,The Psychology of Trading,True,All Levels,20.0,3,95,20.0,2017-02-02T03:58:36Z,Business Finance,https://www.udemy.com/the-psychology-of-trading/
,1.0,788756,Professional Forex Strategy+2 weeks for FREE trading alerts,True,All Levels,15.0,9,55,95.0,2016-03-29T17:23:29Z,Business Finance,https://www.udemy.com/forex-candlesticks-strategy/
,1.0,380206,Stock Trading Essentials for Day Traders,True,All Levels,9.0,15,94,100.0,2015-01-08T17:40:22Z,Business Finance,https://www.udemy.com/stock-trading-essentials-for-day-traders/
,6.0,160322,Basics of Finance and Budgeting,True,Beginner Level,34.0,7,578,20.0,2014-05-19T04:02:10Z,Business Finance,https://www.udemy.com/basics-of-finance-and-budgeting/
,5.0,610812,Portfolio Management CFA L1 2016,True,All Levels,34.0,5,393,20.0,2015-09-15T20:48:19Z,Business Finance,https://www.udemy.com/portfolio-management-cfa-l1/
,3.0,288256,"Trade Stocks, Forex & Financial Markets like a Professional",True,All Levels,12.0,6,116,20.0,2014-08-28T15:02:35Z,Business Finance,https://www.udemy.com/stock-and-forex-trading-strategy-course/
,2.0,662996,The Tax Advantaged Investor: A Guide to Legal Tax Reduction!,False,All Levels,25.0,42,1888,0.0,2015-12-17T05:22:24Z,Business Finance,https://www.udemy.com/university-of-puerto-rico-mba-student-act-20-act-22-course/
,13.0,101234,The Smart Option Trader,True,All Levels,74.0,19,412,45.0,2013-10-10T22:02:48Z,Business Finance,https://www.udemy.com/the-smart-option-trader/
,1.5,1113442,Beginners Chart Patterns Trading for Penny Stocks,True,Beginner Level,26.0,7,40,200.0,2017-02-22T05:37:40Z,Business Finance,https://www.udemy.com/beginners-chart-patterns-for-penny-stocks-part-2/
,3.0,746366,Financial Statements: Learn Accounting. Unlock the Numbers.,True,Beginner Level,35.0,12,222,40.0,2016-02-17T17:55:46Z,Business Finance,https://www.udemy.com/learn-accounting-unlock-the-numbers/
,2.0,186556,CFA® Level 1 2014 – Alternative Investments,True,All Levels,13.0,1,831,30.0,2014-04-14T11:27:09Z,Business Finance,https://www.udemy.com/cfa-level-1-2014-alternative-investments/
,3.5,179500,Interest Rate Swaps,True,All Levels,20.0,24,485,50.0,2014-03-11T18:08:54Z,Business Finance,https://www.udemy.com/interest-rate-swaps/
,1.0,304000,Financial Modelling for entrepreneurs,True,All Levels,17.0,7,232,20.0,2014-09-20T08:26:56Z,Business Finance,https://www.udemy.com/financial-modelling-for-entrepreneurs/
,4.0,334838,Economics - CFA Level 1 - 2014,True,Beginner Level,24.0,20,135,20.0,2014-11-08T13:48:00Z,Business Finance,https://www.udemy.com/economics-cfa-level-1-2014/
,2.5,302456,Bookkeeping Made Simple,True,All Levels,22.0,16,61,40.0,2015-07-16T20:51:43Z,Business Finance,https://www.udemy.com/bookkeeping-made-simple/
,5.0,537748,What is Bitcoin,True,All Levels,27.0,3,61,20.0,2015-07-09T00:07:44Z,Business Finance,https://www.udemy.com/what-is-bitcoin/
,13.5,378464,Accounting for CA CPT Exams Part I,True,All Levels,120.0,2,874,50.0,2014-12-27T11:10:19Z,Business Finance,https://www.udemy.com/inventory-valuation/
,2.5,532216,Raising Capital for Your Business,True,All Levels,60.0,5,22,50.0,2015-08-03T22:46:45Z,Business Finance,https://www.udemy.com/raising-capital-for-your-business/
,1.0,41973,"Silver, Gold, and Inflation",False,Beginner Level,11.0,76,5597,0.0,2013-02-16T16:08:05Z,Business Finance,https://www.udemy.com/got-gold-get-gold-inflation/
,2.5,138004,Accounting Concepts For Technocrats,True,Beginner Level,35.0,2,261,20.0,2013-12-26T12:41:50Z,Business Finance,https://www.udemy.com/accounting-concepts-for-technocrats/
,0.6833333333333333,94532,Beginner Financial Analysis: Invest Like Warren Buffett,True,Beginner Level,19.0,4,83,50.0,2014-03-10T21:49:34Z,Business Finance,https://www.udemy.com/beginner-financial-analysis-invest-like-warren-buffett/
,3.5,467238,Advance Technical Analysis,True,Expert Level,14.0,6,152,50.0,2015-04-08T18:11:52Z,Business Finance,https://www.udemy.com/advance-technical-analysis/
,2.5,850294,The Everyday Investor: Building Wealth with Venture Capital,True,Intermediate Level,12.0,2,176,20.0,2016-06-07T01:34:54Z,Business Finance,https://www.udemy.com/the-everyday-investor/
,0.6666666666666666,1110256,QuickBooks Online : Inventory Management For Non-Finance,True,All Levels,10.0,4,8,35.0,2017-04-20T22:15:19Z,Business Finance,https://www.udemy.com/quickbooks-online-inventory-management-for-non-finance/
,0.45,439210,Law Matters,True,Beginner Level,12.0,1,327,20.0,2015-03-27T17:16:21Z,Business Finance,https://www.udemy.com/law-matters/
,3.0,597164,Learn to Trade for Profit: Finding Winning Stocks - Chinese,True,All Levels,79.0,0,264,95.0,2015-10-08T17:04:03Z,Business Finance,https://www.udemy.com/trade-for-profit-how-to-find-and-trade-stocks-successfully-chinese/
,4.5,773502,Financial Accounting Part 2 - Passing The Class,True,Beginner Level,36.0,4,15,20.0,2017-05-01T22:58:40Z,Business Finance,https://www.udemy.com/financial-accounting-part-2-passing-the-class/
,1.5,262818,Simple Options Trading System,True,Intermediate Level,16.0,2,104,35.0,2014-07-31T20:25:42Z,Business Finance,https://www.udemy.com/safe-and-easy-options-trading/
,1.5,255046,Investments and Financial Markets,True,Beginner Level,19.0,3,71,40.0,2014-07-22T19:08:41Z,Business Finance,https://www.udemy.com/investments-and-financial-markets/
,4.0,295909,Legal Accounting,True,All Levels,49.0,6,26,110.0,2014-09-21T04:58:16Z,Business Finance,https://www.udemy.com/solicitors-accounts/
,6.5,1153876,"Term Loan Appraisal for bankers, credit analysts",True,Beginner Level,28.0,2,11,20.0,2017-04-03T16:53:57Z,Business Finance,https://www.udemy.com/term-loan-appraisal-for-bankers-credit-analysts/
,5.5,83736,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,True,Beginner Level,58.0,7,1294,20.0,2013-08-28T03:28:52Z,Business Finance,https://www.udemy.com/an-entrepreneurs-guide-to-small-biz-bookkeeping/
,0.5166666666666666,75182,Trade Show Samurai,True,All Levels,7.0,7,32,95.0,2013-08-29T15:44:46Z,Business Finance,https://www.udemy.com/trade-show-displays/
,2.5,236070,Forex Harmonic Trading- With Multiple Forex Chart Examples,True,All Levels,25.0,16,313,135.0,2016-11-28T17:21:07Z,Business Finance,https://www.udemy.com/forex-harmonic-trading-with-multiple-examples/
,0.6833333333333333,788796,The Cost of Capital: The Key To Attract Venture Capitalists,True,All Levels,6.0,4,635,50.0,2016-03-22T20:47:21Z,Business Finance,https://www.udemy.com/the-cost-of-capital-and-the-evaluation-of-ideas/
,1.5,508796,Accounting for School Students,True,All Levels,12.0,2,1311,30.0,2015-05-22T23:32:56Z,Business Finance,https://www.udemy.com/cash-books-in-accountancy/
,1.0,739910,Learn To Trade The Forex Naked Price Action Acapulco Trade,True,Intermediate Level,13.0,9,288,70.0,2016-01-25T18:11:00Z,Business Finance,https://www.udemy.com/forex-naked-price-action-acapulco-trade/
,3.0,725872,Certificate in MYOB AccountRight Premier 2017 Course,True,All Levels,29.0,18,97,200.0,2016-03-10T23:45:35Z,Business Finance,https://www.udemy.com/certificate-in-myob-accountright-premier-2016-valued-1250/
,1.0,894336,Master The Psychology of Forex & Binary Options Trading,True,Intermediate Level,7.0,16,53,20.0,2016-07-04T18:47:36Z,Business Finance,https://www.udemy.com/master-the-psychology-of-forex-binary-options-trading/
,0.5666666666666667,334820,Learn to Pick the Right Stock Broker Account,True,Beginner Level,14.0,3,1102,40.0,2014-12-24T21:50:11Z,Business Finance,https://www.udemy.com/learn-to-pick-the-right-stock-broker-account/
,1.0,619786,Profit During Crashing Markets: A Step-by-Step Guide,True,All Levels,18.0,11,57,195.0,2016-05-16T21:38:56Z,Business Finance,https://www.udemy.com/profit-during-crashing-markets-a-step-by-step-guide/
,4.5,179820,Introduction to Futures & Options,True,All Levels,27.0,35,694,50.0,2014-03-11T17:06:53Z,Business Finance,https://www.udemy.com/introduction-to-futures-options/
,3.0,322332,Learn To Invest In 7 Steps,True,Beginner Level,21.0,14,137,50.0,2015-03-29T21:12:54Z,Business Finance,https://www.udemy.com/learn-to-invest/
,2.5,597424,Sell like a Pro: Insider Secrets of Successful Selling!,True,All Levels,25.0,1,12,115.0,2016-11-01T15:47:26Z,Business Finance,https://www.udemy.com/sell-like-a-pro-inside-secrets-of-successful-selling-y/
,1.5,1089610,3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,True,All Levels,6.0,0,18,20.0,2017-02-24T16:33:34Z,Business Finance,https://www.udemy.com/3-little-pigs-a-multiple-timeframe-forex-trading-strategy/
,1.5,166842,6. Annuities Due and Deferred,True,All Levels,16.0,0,170,20.0,2014-02-24T13:53:23Z,Business Finance,https://www.udemy.com/annuities-due-and-deferred/
,5.0,408232,CFA® Level 1 2014 – Quantitative Methods,True,All Levels,27.0,0,119,50.0,2015-02-26T10:06:11Z,Business Finance,https://www.udemy.com/cfa-level-1-2014-quantitative-methods/
,0.6,249376,IFRIC 13-Customer Loyalty Programmes (Revenue),False,All Levels,6.0,22,2058,0.0,2014-07-05T19:43:15Z,Business Finance,https://www.udemy.com/ifric-13-customer-loyalty-programmes-revenue/
,4.0,231256,FOREX Currency Trading For Beginners,True,Beginner Level,28.0,2,35,25.0,2014-06-17T22:18:21Z,Business Finance,https://www.udemy.com/forex-currency-trading-for-beginners/
,2.5,479496,Basic Technical Analysis,True,Beginner Level,27.0,1,40,50.0,2015-08-05T17:19:03Z,Business Finance,https://www.udemy.com/basic-technical-analysis/
,2.0,944534,Forex:Trade Management & Psychology,True,Intermediate Level,19.0,0,13,150.0,2016-09-21T19:07:06Z,Business Finance,https://www.udemy.com/forexmoney-management-psychology/
,7.0,1153854,"Working Capital assessment for bankers, credit analysts",True,Beginner Level,29.0,0,4,20.0,2017-04-06T23:30:07Z,Business Finance,https://www.udemy.com/working-capital-assessment-for-bankers-credit-analysts/
,1.0,74028,"CFA Level I Workshop 6: Alternatives, PM and Economics ",True,All Levels,5.0,1,71,20.0,2013-08-12T14:20:49Z,Business Finance,https://www.udemy.com/cfa-workshop-6/
,1.0,73962,CFA Level I Workshop 3: Financial Reporting & Analysis II,True,All Levels,5.0,1,71,20.0,2013-08-12T13:31:41Z,Business Finance,https://www.udemy.com/cfa-workshop-3/
,2.5,1156530,How to trade in the Forex market,True,Intermediate Level,39.0,0,6,200.0,2017-03-29T16:19:49Z,Business Finance,https://www.udemy.com/forex-market/
,31.5,1097288,Bookkeeping Practicals with Software,True,Intermediate Level,130.0,0,1,35.0,2017-02-07T00:16:24Z,Business Finance,https://www.udemy.com/bookkeeping-practical-with-software/
,5.5,614668,8 Steps To Achieve Financial Freedom And Escape Debt,True,Beginner Level,48.0,0,5,40.0,2015-11-13T17:43:47Z,Business Finance,https://www.udemy.com/achieve-financial-freedom-and-escape-debt/
,0.5333333333333333,1082352,Trading Basics in 30 minutes,True,Beginner Level,6.0,0,1,50.0,2017-02-26T21:59:25Z,Business Finance,https://www.udemy.com/trading-basics-in-30-minutes/
,1.0,625670,Technical Charting,True,Intermediate Level,6.0,1,4,20.0,2015-11-02T20:23:54Z,Business Finance,https://www.udemy.com/technical-charting/
,5.5,35409,Profits Turbo,True,Intermediate Level,7.0,0,10,20.0,2013-06-03T15:35:46Z,Business Finance,https://www.udemy.com/profits-turbo/
,2.0,250902,Nest Egg Investing,True,Beginner Level,12.0,0,6,45.0,2014-06-27T15:15:12Z,Business Finance,https://www.udemy.com/nest-egg-secrets/
,2.5,1010988,Economics for beginners - Various Concepts,True,Beginner Level,34.0,0,2,25.0,2017-01-02T14:58:36Z,Business Finance,https://www.udemy.com/economics-forms-of-market-and-perfect-competition/
,2.0,855816,Investing in Stocks & Shares,True,Beginner Level,24.0,0,2,20.0,2016-05-23T06:21:40Z,Business Finance,https://www.udemy.com/making-money-from-stocks-shares/
,3.5,813360,Learn Financial Modeling from Scratch - Part 2,True,All Levels,27.0,1,2,50.0,2016-04-07T15:15:10Z,Business Finance,https://www.udemy.com/learn-financial-modeling-part-2/
,2.0,813516,Learn Financial Modeling from Scratch - Part 3,True,All Levels,22.0,0,2,50.0,2016-04-07T14:59:39Z,Business Finance,https://www.udemy.com/learn-financial-modeling-part-3/
,1.0,302484,A Practical Guide to Wealth Creation,True,All Levels,7.0,0,6,35.0,2016-11-18T14:51:43Z,Business Finance,https://www.udemy.com/wealth-creation/
,1.5,861764,"'Geometry Of Chance strategy of defeating the roulette.""",True,Intermediate Level,10.0,1,2,30.0,2016-06-28T17:51:41Z,Business Finance,https://www.udemy.com/geometry-of-chance-strategy-of-defeating-the-roulette/
,6.5,765238,Trading Algorítmico en Forex: Crea tu primer Robot de Forex!,True,All Levels,39.0,39,206,170.0,2016-03-12T04:31:12Z,Business Finance,https://www.udemy.com/aprender-programar-mql4-forex/
,1.0,542950,MQL4 Bootcamp Tutorial- Trading Robot Coding in Metatrader4,True,Beginner Level,25.0,14,313,20.0,2015-07-05T17:54:35Z,Business Finance,https://www.udemy.com/mql4-bootcamp-tutorial-trading-robot-coding-in-metatrader4/
,1.0,307080,Introducción a la contabilidad,True,Beginner Level,14.0,19,193,20.0,2014-12-17T12:50:58Z,Business Finance,https://www.udemy.com/contabilidad-en-una-hora/
,1.0,469848,Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,True,Beginner Level,11.0,16,66,30.0,2015-04-09T18:14:44Z,Business Finance,https://www.udemy.com/einnahmen-aus-udemy-kursen-als-dozent-korrekt-versteuern/
,3.5,581498,Contabilidad Gubernamental en México,True,All Levels,24.0,22,270,30.0,2015-08-14T19:29:24Z,Business Finance,https://www.udemy.com/contabilidad-gubernamental/
,2.0,849896,株式投資に必要なスキルの学習手順を学ぶ,True,Beginner Level,29.0,36,139,20.0,2016-06-09T15:18:03Z,Business Finance,https://www.udemy.com/jun-sakai-trading-course1/
,2.0,1174084,Formação de preços em serviços,True,Intermediate Level,28.0,5,77,35.0,2017-04-26T05:08:15Z,Business Finance,https://www.udemy.com/formacao-de-precos-em-servicos/
,5.0,801702,"Geld verdienen mit dem Ticken der Uhr, wie Warren Buffett!",True,All Levels,33.0,41,225,195.0,2016-03-30T01:44:45Z,Business Finance,https://www.udemy.com/optionen-kompass-ihr-navi-fur-konstanten-borsenerfolg/
,1.5,786984,Торговля дельта-нейтральными стренглами,True,All Levels,25.0,6,23,150.0,2016-03-10T22:29:13Z,Business Finance,https://www.udemy.com/strangles/
,4.5,255592,Guía práctica para comprar acciones en la Bolsa de USA,False,Intermediate Level,36.0,210,4876,0.0,2014-09-11T02:28:27Z,Business Finance,https://www.udemy.com/guia-practica-para-comprar-acciones-en-la-bolsa-de-usa/
,2.5,514844,Contabilidad Financiera: Conoce el Lenguaje de los Negocios.,True,Beginner Level,21.0,13,244,20.0,2015-06-16T16:31:01Z,Business Finance,https://www.udemy.com/curso-de-contabilidad-online-contabilidad-financiera/
,1.5,998706,Curso de Day Trader para Iniciantes,False,Beginner Level,13.0,200,1278,0.0,2016-11-03T13:44:03Z,Business Finance,https://www.udemy.com/aprenda-a-realizar-trades-na-bolsa-dos-eua/
,10.5,644020,Curso de Iniciación al Trading,True,All Levels,40.0,5,31,85.0,2015-11-26T05:26:14Z,Business Finance,https://www.udemy.com/curso-de-iniciacion-al-trading/
,6.0,1250742,Complete GST Course For Small and Medium Enterprises,True,Beginner Level,45.0,0,8,75.0,2017-06-14T16:32:26Z,Business Finance,https://www.udemy.com/complete-gst-course-for-small-and-medium-enterprises/
,1.0,54246,3 documentos clave para administrar tu empresa con éxito,True,Intermediate Level,18.0,6,40,45.0,2013-05-16T10:03:47Z,Business Finance,https://www.udemy.com/3-documentos-clave-para-administrar-tu-empresa-con-exito/
,2.0,805630,Forex/Opciones Binarias para Principiantes,True,Beginner Level,9.0,5,9,25.0,2016-04-01T21:22:52Z,Business Finance,https://www.udemy.com/forexopciones-binarias-para-principiantes/
